0
761741.472
760636.116
756951.4
759167.228
762856.324
759282.944
762854.556
758478.752
760013.08
757965.32
757417.168
759496.52
758275.512
766113.376
757165.924
762973.736
760458.9
762838.956
764558.78
760611.028
763891.056
759775.152
762197.708
760781.272
761287.372
764052.588
762874.544
762662.6
758189.74
763277.496
756989.96
759947.176
769514.296
760965.844
762344.164
760313.312
760283.876
763719.036
758056.72
759560.228
762766.648
764584.768
761697.684
763354.184
851314.456
764637.564
764254.088
780745.212
776388.032
773051.712
774075.104
768890.808
771313.364
764612.86
764815.252
761337.188
764617.668
768744.76
761186.404
770203.244
760228.396
759900.436
762822.064
760789.524
768246.04
759136.08
771034.732
762253.224
759599.668
776722.16
767675.836
760918.196
795467.232
768634.76
765307.02
763375.396
765444.812
760580.644
759066.732
761343.272
760914.328
762713.36
778470.46
762179.088
809314.484
766165.824
761849.764
761361.04
764792.672
770111.4
783542.588
761547.348
762337.228
766600.836
767698.764
775781.888
765994.252
777764.14
866067.68
769623.024
