0
15900.652
15553.436
15616.244
14819.052
15431.044
14492.224
14429.436
15672.232
15378.232
14602.656
16357.864
14824.232
14606.644
14643.852
15374.28
16437.056
17521.448
17375.536
15092.256
17287.056
14339.036
14948.248
16557.064
14815.448
15003.028
16508.664
15047.864
18365.928
16343.532
15614.24
14203.856
15513.84
15669.056
19125.544
16028.232
16327.028
18351.116
17923.916
17525.452
16212.308
17257.452
16899.996
14594.056
15522.432
16239.592
15026.832
17390.364
14571.672
18117.592
14908.448
20093.524
15993.608
14286.044
15273.6
15620.852
15516.016
15059.276
16683.184
15521.976
14240.464
14896.068
14487.232
15607.2
15151.656
16924.792
17538.392
16392.428
17599.22
18929.16
15280.656
15068.608
18993.14
17158.656
15790.656
14868.616
15621.052
15973.036
19071.488
14202.232
16668.256
14531.02
14604.992
16514.26
16204.256
15365.424
14522.632
17011.848
14691.024
15793.444
15281.448
17128.272
16341.86
15673.088
16255.856
17282.684
15771.456
15937.82
14728.256
14579.464
17375.9
